PARTICLE_SIMULATION_DATA_2D
Width: 1000
Height: 1000
NumBalls: 2000
332 206.732 634.47
333 485.681 973.727
334 217.628 787.122
335 51.7749 756.764
336 39.2132 860.074
337 387.231 30.6231
338 56.9961 381.207
339 253.987 333.712
340 87.8325 75.2532
341 473.76 772.444
342 230.341 880.843
343 385.887 832.242
344 422.609 520.816
345 373.288 593.552
346 179.917 545.837
347 70.7923 480.766
348 355.319 284.525
349 197.308 626.095
350 184.762 960.064
351 386.324 163.251
352 493.449 855.212
353 49.7198 620.697
354 33.4069 141.407
355 185.26 663.156
356 354.454 727.187
357 176.653 681.773
358 25.8192 514.405
359 337.41 780.431
360 224.129 540.743
361 114.462 822.452
362 256.659 819.51
363 428.418 794.449
364 363.888 341.326
365 366.261 930.859
366 300.693 287.448
367 289.443 544.648
368 59.2581 157.913
369 417.516 791.969
370 472.645 387.295
371 452.8 66.4648
372 28.5333 942.337
373 95.9435 533.818
374 417.558 860.342
375 444.689 442.138
376 59.7752 236.171
377 211.847 875.932
378 152.523 409.069
379 256.728 134.714
380 187.772 232.614
381 323.315 983.762
382 293.735 587.699
383 362.397 201.275
384 14.2441 447.961
385 78.2728 837.541
386 17.0439 855.764
387 387.094 212.969
388 342.234 562.643
389 178.802 274.101
390 313.701 620.976
391 374.657 34.1465
392 195.824 236.476
393 295.481 844.461
394 285.291 642.15
395 199.804 669.109
396 178.842 70.0938
397 478.16 519.534
398 164.069 657.004
399 191.739 125.482
400 4.03055 199.376
401 484.457 882.004
402 322.889 735.614
403 70.9013 811.108
404 88.7946 680.831
405 148.257 569.282
406 334.074 418.582
407 133.74 765.385
408 90.8353 760.342
409 374.253 184.071
410 473.706 139.932
411 6.66389 676.844
412 111.474 129.511
413 313.62 106.803
414 180.843 756.91
415 103.453 718.337
416 169.278 299.458
417 355.804 642.358
418 34.2259 748.364
419 136.206 629.675
420 334.145 831.304
421 3.62178 888.15
422 494.264 549.351
423 359.727 454.566
424 23.558 889.102
425 36.9762 33.6242
426 319.221 731.721
427 29.547 726.097
428 276.93 844.091
429 208.791 902.417
430 182.667 563.692
431 387.994 388.408
432 318.8 183.144
433 277.12 110.909
434 263.014 35.057
435 481.283 104.045
436 345.779 471.995
437 475.358 113.211
438 147.655 379.834
439 118.911 833.038
440 324.859 303.37
441 134.934 53.1336
442 419.478 986.044
443 448.531 638.735
444 200.709 955.299
445 439.701 301.812
446 105.083 795.101
447 61.8615 111.432
448 14.8863 906.735
449 291.395 745.01
450 259.656 947.315
451 86.8295 216.49
452 365.924 510.994
453 353.84 691.733
454 395.977 237.097
455 445.838 17.2705
456 198.859 897.395
457 34.6523 729.134
458 94.4862 774.12
459 85.1286 146.008
460 279.418 477.393
461 97.8282 767.915
462 184.482 395.768
463 46.7447 482.998
464 201.06 643.086
465 361.611 292.013
466 88.2294 704.051
467 198.764 791.085
468 148.72 425.363
469 253.638 624.512
470 400.931 424.839
471 173.257 445.197
472 279.809 975.641
473 257.833 235.235
474 485.044 108.869
475 148.539 472.294
476 436.769 853.066
477 413.32 336.691
478 86.4293 251.414
479 53.9465 741.661
480 169.685 332.099
481 188.451 463.306
482 279.08 653.164
483 289.592 947.213
484 75.0312 751.593
485 434.998 974.236
486 402.844 870.661
487 11.6078 428.141
488 295.965 910.516
489 81.216 876.079
490 401.038 317.87
491 95.5735 281.822
492 154.328 731.416
493 305.949 136.804
494 184.674 491.939
495 213.361 631.065
496 437.415 200.698
497 434.639 782.769
498 416.483 991.682
499 3.27989 734.052
500 383.258 83.6153
501 433.202 982.07
502 285.204 815.589
503 397.541 377.861
504 161.641 951.872
505 19.5251 919.419
506 174.208 539.859
507 49.6552 125.91
508 467.359 382.117
509 465.126 301.839
510 247.028 602.613
511 222.948 806.272
512 131.926 574.144
513 373.143 912.779
514 195.745 79.9474
515 15.9831 603.182
516 397.06 103.608
517 363.628 205.447
518 417.434 187.728
519 82.3714 729.078
520 193.661 863.655
521 349.613 122.486
522 30.6488 799.656
523 324.165 651.432
524 341.644 666.647
525 236.079 584.128
526 333.833 596.292
527 116.155 448.516
528 139.271 768.831
529 102.665 849.701
530 31.6763 57.3038
531 303.296 359.186
532 293.483 39.3486
533 218.674 251.685
534 321.964 722.75
535 331.301 307.323
536 281.529 114.106
537 181.752 478.453
538 166.285 439.45
539 271.408 161.352
540 379.571 300.18
541 121.112 450.609
542 321.238 810.693
543 496.796 974.01
544 20.5437 940.348
545 2.15845 994.191
546 14.0357 539.579
547 301.87 646.904
548 263.319 275.352
549 277.738 210.46
550 65.0587 907.606
551 458.194 414.398
552 40.8864 268.582
553 310.677 333.656
554 182.188 682.14
555 106.006 179.184
556 75.2911 724.592
557 439.285 82.8205
558 51.1577 601.516
559 252.176 51.9284
560 371.556 543.438
561 347.899 345.749
562 74.651 792.07
563 155.649 51.7408
564 246.393 50.8621
565 267.221 937.997
566 4.36477 965.384
567 342.887 753.374
568 272.224 210.329
569 228.288 89.8961
570 12.6767 128.402
571 162.876 242.506
572 232.606 117.214
573 12.7006 358.895
574 336.088 765.607
575 303.762 126.705
576 273.716 467.631
577 410.993 559.7
578 70.5934 590.634
579 157.2 331.915
580 210.724 550.19
581 290.934 60.0742
582 145.682 15.4124
583 271.924 523.29
584 78.6475 853.86
585 194.047 320.858
586 493.151 347.551
587 336.846 955.21
588 71.6729 600.118
589 74.532 684.89
590 351.524 679.424
591 143.864 460.59
592 394.648 63.9691
593 458.982 9.30589
594 185.796 872.455
595 493.568 834.229
596 458.609 294.063
597 190.456 825.244
598 68.8794 118.116
599 456.681 916.745
600 483.952 652.623
601 492.216 204.19
602 477.256 101.122
603 116.551 367.607
604 170.484 611.596
605 210.168 168.424
606 52.8289 378.891
607 363.772 317.018
608 469.006 356.054
609 357.393 615.062
610 315.625 526.788
611 285.596 853.984
612 469.534 221.865
613 493.788 570.934
614 442.49 668.741
615 75.2952 612.892
616 75.9239 526.583
617 398.07 882.305
618 470.009 229
619 137.77 796.24
620 368.047 131.94
621 413.98 78.6148
622 103.322 638.479
623 85.9956 100.048
624 14.1843 386.002
625 200.773 185.244
626 478.165 80.599
627 201.766 22.1119
628 109.932 5.25468
629 140.46 983.427
630 379.239 313.237
631 129.501 905.724
632 107.806 170.044
633 222.069 193.942
634 37.4862 144.132
635 337.083 172.146
636 382.985 920.282
637 377.95 728.032
638 255.812 393.878
639 208.303 845.1
640 305.523 901.914
641 93.9904 160.333
642 115.03 964.167
643 54.0271 550.018
644 145.555 886.75
645 459.851 743.705
646 288.628 720.701
647 312.093 535.117
648 265.409 444.926
649 181.989 867.512
650 421.67 397.373
651 38.4618 175.622
652 140.682 866.488
653 467.311 237.84
654 484.542 245.651
655 27.8772 119.058
656 268.962 542.709
657 150.064 527.563
658 66.4315 102.902
659 395.721 807.339
660 384.762 380.589
661 160.884 623.627
662 312.117 796.964
663 18.2399 337.364
664 86.3226 767.472
665 245.067 23.1109
666 47.4145 901.297
667 267.554 716.391
668 262.685 233.01
669 270.913 335.825
670 189.376 301.018
671 205.45 730.377
672 34.3957 787.272
673 348.58 96.4744
674 174.301 257.886
675 277.981 381.786
676 375.919 849.562
677 306.109 543.213
678 435.295 340.062
679 486.998 206.435
680 330.989 676.58
681 169.769 626.57
682 147.376 789.07
683 150.864 624.426
684 101.545 991.355
685 188.249 220.375
686 499.243 113.365
687 31.8353 125.963
688 99.383 859.913
689 368.427 173.479
690 44.2201 314.653
691 63.588 216.579
692 462.564 957.869
693 380.987 508.601
694 286.088 53.7235
695 88.7611 630.103
696 124.995 410.465
697 2.06582 438.103
698 219.288 235.571
699 385.058 130.107
700 345.472 155.111
701 203.224 251.018
702 347.666 870.851
703 334.765 28.7922
704 281.248 686.627
705 87.0765 67.7666
706 366.857 467.854
707 37.8474 921.986
708 17.5507 243.403
709 205.653 276.278
710 293.905 792.025
711 90.6344 754.479
712 388.63 299.198
713 229.028 169.87
714 202.549 384.477
715 243.946 289.786
716 21.4667 895.252
717 23.5712 305.152
718 387.143 725.144
719 443.993 946.788
720 132.425 283.931
721 140.057 592.958
722 117.24 183.26
723 288.557 503.415
724 271.249 343.295
725 370.727 907.347
726 240.489 705.145
727 378.342 281.668
728 241.101 358.741
729 470.781 886.56
730 341.346 555.98
731 189.147 715.172
732 444.9 108.562
733 342.205 919.961
734 438.026 347.754
735 75.7807 913.97
736 248.01 612.522
737 7.82111 152.718
738 241.75 325.349
739 268.134 357.127
740 468.415 697.009
741 428.708 621.775
742 59.717 775.058
743 229.763 798.472
744 195.249 340.085
745 271.602 814.949
746 87.7042 367.775
747 7.26727 372.635
748 296.052 275.148
749 402.231 548.483
750 263.954 44.224
751 263.528 678.85
752 395.679 487.791
753 9.2446 854.999
754 2.10798 444.955
755 270.029 606.778
756 89.4337 812.767
757 138.163 466.494
758 426.481 784.155
759 86.9051 709.48
760 433.637 448.935
761 189.339 57.4555
762 67.005 748.09
763 33.027 299.928
764 453.563 30.5081
765 193.708 859.295
766 58.2154 201.368
767 139.226 165.608
768 142.392 374.236
769 383.974 74
770 146.991 681.188
771 261.7 868.403
772 496.286 136.483
773 190.226 793.917
774 421.266 252.799
775 195.808 361.788
776 260.039 447.321
777 382.202 930.78
778 444.226 47.844
779 475.974 885.21
780 262.447 934.313
781 394.267 68.4586
782 491.204 687.333
783 452.306 451.708
784 475.599 710.759
785 365.939 701.738
786 461.762 332.607
787 54.1066 288.832
788 443.229 968.428
789 434.417 914.683
790 160.467 162.813
791 36.4563 271.172
792 467.745 740.096
793 137.624 756.265
794 123.111 849.764
795 194.547 316.092
796 38.3865 420.942
797 60.303 130.782
798 62.1664 605.394
799 215.915 20.3206
800 306.436 249.561
801 299.641 901.334
802 400.828 503.891
803 178.285 215.731
804 468.723 389.744
805 39.2356 738.089
806 206.793 17.7427
807 347.214 278.857
808 428.53 808.644
809 232.021 522.252
810 201.376 325.685
811 429.025 30.7315
812 448.608 264.988
813 211.055 674.821
814 415.281 183.005
815 410.833 241.053
816 53.4863 419.801
817 396.559 93.4336
818 493.304 26.8133
819 133.218 947.934
820 84.9722 460.46
821 295.714 917.557
822 481.972 155.646
823 298.513 296.015
824 331.354 181.129
825 284.44 884.081
826 299.237 611.502
827 500.27 180.976
828 277.797 510.151
829 74.7388 140.062
830 170.425 87.8657
831 281.107 986.8
832 402.157 404.042
833 235.756 501.204
834 424.807 303.351
835 427.304 352.727
836 500.443 138.81
837 445.778 681.628
838 403.23 576.379
839 433.289 127.105
840 90.3416 765.749
841 212.481 524.044
842 177.474 585.18
843 329.637 59.0795
844 132.38 527.716
845 119.614 402.555
846 434.971 918.815
847 429.187 925.862
848 77.6041 709.525
849 359.516 406.227
850 394.05 354.652
851 430.336 816.581
852 242.624 548.745
853 432.282 190.014
854 208.022 711.825
855 82.8932 593.622
856 197.208 586.089
857 78.0214 581.018
858 372.938 974.469
859 302.3 36.493
860 133.78 917.716
861 138.586 457.02
862 61.6332 511.229
863 419.765 480.645
864 222.614 746.985
865 291.919 158.363
866 450.808 285.53
867 270.496 84.4185
868 279.319 493.928
869 391.429 20.0125
870 425.623 492.467
871 456.484 320.139
872 209.656 285.347
873 398.173 680.759
874 115.896 568.654
875 314.467 27.2412
876 367.947 901.096
877 68.3632 626.851
878 407.838 419.359
879 110.518 683.836
880 448.866 232.595
881 230.779 192.803
882 67.9749 71.345
883 279.481 56.5141
884 200.271 333.308
885 341.88 431.144
886 101.52 531.896
887 398.077 983.556
888 188.366 19.061
889 490.454 232.97
890 288.762 73.0179
891 152.127 725.99
892 373.444 253.959
893 233.197 51.1452
894 121.449 41.4022
895 4.46159 623.172
896 482.129 754.713
897 356.408 602.152
898 418.048 262.088
899 17.9404 898.186
900 27.3171 254.693
901 219.245 52.857
902 118.374 5.40972
903 53.9012 532.897
904 174.627 480.957
905 365.496 656.68
906 453.363 432.059
907 223.951 292.096
908 385.487 125.372
909 342.334 550.361
910 116.098 67.7996
911 263.655 456.758
912 9.19126 548.27
913 277.523 515.281
914 20.4847 932.617
915 342.145 487.018
916 249.017 785.274
917 136.753 153.398
918 404.163 773.731
919 212.235 46.3558
920 337.993 471.487
921 403.344 55.3175
922 115.455 687.046
923 209.322 242.695
924 221.488 106.184
925 92.2303 345.367
926 457.528 784.451
927 317.006 309.149
928 377.161 296.511
929 219.613 871.511
930 405.254 66.0919
931 142.368 652.348
932 372.603 934.536
933 482.311 509.85
934 494.159 439.661
935 170.341 448.272
936 478.365 922.825
937 379.187 376.932
938 196.235 829.402
939 19.2329 627.885
940 37.8687 550.48
941 183.621 60.9516
942 347.46 948.924
943 48.4572 230.511
944 214.157 986.924
945 162.153 615.575
946 211.684 263.39
947 78.6203 732.93
948 254.999 472.162
949 26.9767 78.128
950 349.9 184.179
951 119.002 937.204
952 342.983 289.281
953 91.2695 493.59
954 361.227 350.983
955 254.896 593.638
956 443.914 974.499
957 28.5549 763.302
958 461.113 304.829
959 114.691 877.621
960 27.535 51.5232
961 220.916 501.828
962 331.334 919.234
963 223.484 683.07
964 470.377 399.07
965 445.325 299.268
966 388.367 279.547
967 240.374 140.092
968 72.936 250.118
969 494.142 773.334
970 370.404 39.1934
971 329.327 347.871
972 117.469 660.761
973 190.962 357.209
974 215.438 292.309
975 345.275 408.517
976 82.5141 500.211
977 368.959 496.733
978 27.048 873.042
979 344.529 937.688
980 461.942 185.511
981 401.978 443.289
982 462.918 646.454
983 450.313 879.54
984 460.763 202.771
985 22.5447 998
986 325.508 231.409
987 13.4216 685.162
988 325.577 600.41
989 437.682 626.951
990 482.262 870.268
991 360.64 951.569
992 468.802 178.532
993 354.188 906.044
994 248.132 256.181
995 103.378 521.186
996 306.158 417.325
997 360.177 159.078
998 185.465 769.003
999 150.149 15.2264
1000 547.949 501.072
1001 781.764 330.399
1002 986.206 840.033
1003 532.609 894.962
1004 713.956 130.289
1005 545.665 270.086
1006 861.674 661.289
1007 752.155 303.88
1008 821.98 205.92
1009 549.705 66.4378
1010 918.695 537.92
1011 919.188 889.933
1012 787.779 571.096
1013 972.808 592.073
1014 825.643 551.98
1015 755.662 564.329
1016 785.211 586.846
1017 585.625 194.197
1018 721.137 323.949
1019 598.819 222.563
1020 667.138 190.104
1021 837.822 931.044
1022 849.583 47.2964
1023 935.671 224.389
1024 943.125 156.888
1025 810.853 278.212
1026 797.328 203.888
1027 892.531 210.812
1028 882.178 528.356
1029 886.268 931.744
1030 673.127 761.397
1031 778.465 490.569
1032 621.265 657.973
1033 857.047 208.615
1034 516.042 210.964
1035 669.633 518.083
1036 591.664 28.3727
1037 952.41 216.551
1038 661.775 151.244
1039 886.704 661.773
1040 776.531 47.6619
1041 820.571 116.178
1042 774.256 167.975
1043 791.613 743.589
1044 984.175 821.652
1045 792.169 111.574
1046 597.627 556.978
1047 977.967 112.949
1048 650.254 636.748
1049 585.64 346.377
1050 613.266 641.642
1051 672.607 494.322
1052 689.46 458.931
1053 959.781 745.052
1054 832.892 240.347
1055 515.121 323.317
1056 808.856 612.99
1057 968.744 429.656
1058 832.802 56.6905
1059 905.732 612.696
1060 586.283 642.582
1061 771.739 70.7508
1062 582.465 827.849
1063 524.101 711.48
1064 810.802 58.8328
1065 961.42 913.002
1066 830.183 722.706
1067 798.232 388.316
1068 560.341 43.5023
1069 620.369 719.377
1070 551.844 246.917
1071 921.948 457.994
1072 998 873.229
1073 691.303 56.3159
1074 981.857 151.561
1075 573.908 610.49
1076 520.877 8.64589
1077 639.444 252.268
1078 891.132 187.31
1079 983.004 906.991
1080 604.649 392.496
1081 518.028 954.001
1082 854.185 475.486
1083 994.705 20.8446
1084 755.442 271.696
1085 776.361 284.508
1086 858.105 942.137
1087 564.093 226.274
1088 491.672 625.091
1089 625.709 831.01
1090 941.555 991.983
1091 535.054 437.401
1092 973.88 17.8706
1093 660.831 943.895
1094 814.183 336.591
1095 803.137 740.929
1096 691.73 250.996
1097 729.735 53.4909
1098 502.752 839.29
1099 608.041 752.223
1100 755.382 944.647
1101 676.872 662.69
1102 754.584 107.317
1103 556.968 283.576
1104 671.166 591.499
1105 682.562 199.683
1106 774.29 605.2
1107 631.176 84.7115
1108 853.811 88.4861
1109 791.018 71.7066
1110 903.712 706.112
1111 577.096 288.706
1112 779.339 76.7496
1113 732.636 799.366
1114 760.179 456.974
1115 944.41 638.411
1116 619.29 51.5434
1117 763.636 697.575
1118 720.152 178.056
1119 504.043 462.925
1120 806.159 249.715
1121 789.336 332.795
1122 789.668 930.553
1123 812.181 706.918
1124 710.827 492.491
1125 660.192 699.044
1126 928.034 643.317
1127 961.771 985.709
1128 798.321 423.182
1129 752.022 771.65
1130 920.317 235.952
1131 687.887 323.835
1132 689.832 954.802
1133 792.641 906.946
1134 984.261 910.91
1135 715.063 78.8448
1136 883.341 219.617
1137 850.576 666.272
1138 537.354 573.037
1139 666.777 652.919
1140 565.347 167.385
1141 692.546 80.1559
1142 889.505 231.981
1143 551.819 630.59
1144 612.018 87.1927
1145 527.579 756.939
1146 729.969 16.7313
1147 922.969 682.954
1148 629.719 356.015
1149 765.7 465.032
1150 583.021 688.914
1151 688.376 556.798
1152 639.517 966.339
1153 658.098 353.365
1154 600.949 914.196
1155 825.95 820.022
1156 587.987 215.285
1157 494.603 89.3151
1158 905.646 306.708
1159 768.076 632.413
1160 544.54 878.595
1161 585.428 517.423
1162 677.068 597.751
1163 678.388 318.703
1164 840.456 361.744
1165 885.677 488.282
1166 534.781 328.755
1167 772.966 733.929
1168 843.305 336.133
1169 771.71 248.181
1170 885.713 857.731
1171 933.989 164.004
1172 928.993 445.096
1173 873.87 174.755
1174 496.943 665.413
1175 534.208 157.488
1176 799.045 191.762
1177 535.873 839.096
1178 814.941 857.098
1179 630.072 340.17
1180 514.562 238.686
1181 693.931 740.781
1182 497.86 407.932
1183 617.493 605.267
1184 508.516 92.0631
1185 912.648 54.5618
1186 662.137 269.328
1187 617.092 405.091
1188 984.846 590.295
1189 862.33 901.989
1190 534.069 863.988
1191 525.551 47.211
1192 780.275 454.578
1193 542.92 382.271
1194 634.051 677.185
1195 872.627 630.349
1196 835.441 742.161
1197 937.758 193.101
1198 779.451 495.033
1199 993.144 794.763
1200 524.738 861.337
1201 771.484 8.07928
1202 879.551 141.51
1203 797.396 701.907
1204 986.003 866.656
1205 540.952 213.596
1206 681.272 950.457
1207 857.943 477.384
1208 866.763 58.9359
1209 633.407 461.918
1210 582.703 232.761
1211 851.84 650.148
1212 861.628 341.175
1213 863.761 178.414
1214 591.039 115.556
1215 542.563 596.976
1216 789.173 673.051
1217 672.835 385.266
1218 816.012 671.695
1219 564.689 467.078
1220 700.902 314.889
1221 551.8 735.914
1222 781.458 715.377
1223 526.19 872.804
1224 898.128 955.569
1225 871.664 356.64
1226 686.212 672.175
1227 793.548 868.474
1228 731.081 830.058
1229 715.92 545.441
1230 954.923 302.949
1231 542.029 583.419
1232 783.187 288.044
1233 621.15 550.133
1234 499.538 472.771
1235 824.07 188.833
1236 543.21 727.365
1237 629.664 465.773
1238 993.324 323.517
1239 570.265 449.438
1240 637.582 702.279
1241 871.461 491.755
1242 965.292 582.719
1243 809.506 581.697
1244 920.625 876.509
1245 577.982 364.709
1246 830.241 560.599
1247 834.966 283.681
1248 935.405 614.103
1249 592.911 86.5336
1250 674.667 655.453
1251 908.981 143.763
1252 900.912 729.481
1253 888.757 347.148
1254 975.791 36.7489
1255 907.514 230.82
1256 842.325 275.811
1257 547.72 535.802
1258 673.332 993.728
1259 834.953 63.0063
1260 753.641 842.232
1261 983.244 240.688
1262 655.84 327.111
1263 679.512 361.331
1264 555.527 165.504
1265 648.522 930.53
1266 723.83 462.445
1267 517.765 910.521
1268 769.762 863.595
1269 920.329 839.94
1270 650.819 136.859
1271 820.946 263.353
1272 762.014 688.01
1273 555.804 922.236
1274 776.063 620.026
1275 858.578 912.742
1276 542.778 640.998
1277 997.93 106.283
1278 693.432 34.0936
1279 757.284 586.755
1280 562.467 109.149
1281 991.989 438.854
1282 517.511 382.524
1283 819.043 357.338
1284 756.376 371.423
1285 584.332 84.9161
1286 719.453 570.676
1287 657.198 533.131
1288 607.81 291.804
1289 794.065 373.959
1290 933.396 783.343
1291 949.224 952.435
1292 785.546 321.885
1293 522.985 432.002
1294 860.652 116.762
1295 884.667 482.208
1296 742.354 75.3286
1297 813.404 11.8072
1298 913.362 884.747
1299 951.779 823.759
1300 583.557 156.14
1301 587.056 575.249
1302 528.914 795.377
1303 539.722 892.092
1304 690.719 219.065
1305 661.242 284.827
1306 857.151 963.159
1307 961.725 323.6
1308 952.053 108.49
1309 779.324 179.717
1310 516.192 614.051
1311 513.643 779.718
1312 705.481 647.154
1313 524.497 780.361
1314 700.512 897.234
1315 759.922 281.855
1316 568.732 590.576
1317 547.358 616.544
1318 573.776 79.2372
1319 552.124 261.877
1320 579.564 958.73
1321 611.86 443.628
1322 704.591 78.9402
1323 638.614 128.175
1324 808.005 503.372
1325 613.568 341.162
1326 621.304 899.222
1327 807.531 403.02
1328 687.453 794.219
1329 501.731 742.581
1330 576.785 800.893
1331 719.002 398.76
1332 699.547 610.835
1333 993.936 104.9
1334 526.981 661.286
1335 553.534 597.477
1336 929.715 512.384
1337 907.021 726.918
1338 548.615 509.788
1339 749.172 719.002
1340 848.682 382.788
1341 787.467 306.213
1342 657.872 604.07
1343 885.051 198.022
1344 728.55 989.117
1345 792.365 986.32
1346 951.44 272.551
1347 536.651 929.139
1348 877.571 319.542
1349 712.978 688.648
1350 916.14 134.161
1351 564.612 443.817
1352 806.308 996.425
1353 680.024 421.37
1354 764.148 24.339
1355 530.732 834.327
1356 739.669 270.964
1357 545.149 766.648
1358 825.973 873.666
1359 631.151 19.4641
1360 660.027 264.691
1361 779.68 634.828
1362 601.199 428.044
1363 544.147 698.632
1364 619.164 936.686
1365 506.351 375.854
1366 950.65 483.968
1367 967.694 639.297
1368 791.291 826.603
1369 679.773 571.658
1370 530.52 698.757
1371 567.729 618.222
1372 971.167 762.916
1373 934.14 144.824
1374 593.242 295.789
1375 538.954 220.402
1376 826.291 562.743
1377 681.43 17.6837
1378 967.367 205.96
1379 988.595 352.297
1380 598.317 344.711
1381 713.218 440.806
1382 977.566 383.133
1383 871.465 79.7563
1384 737.944 427.953
1385 688.731 77.3099
1386 842.648 519.273
1387 922.325 438.492
1388 627.509 219.404
1389 674.299 21.0713
1390 625.32 262.939
1391 647.476 697.23
1392 896.208 376.083
1393 878.046 472.289
1394 756.514 480.178
1395 590.258 426.053
1396 976.683 96.5606
1397 682.319 891.267
1398 679.652 683.647
1399 527.285 153.715
1400 920.109 103.612
1401 847.858 692.942
1402 882.428 565.482
1403 519.162 839.414
1404 958.65 152.4
1405 561.193 721.596
1406 648.98 665.037
1407 906.065 548.777
1408 808.121 863.983
1409 954.936 994.435
1410 988.242 134.346
1411 690.376 100.715
1412 956.77 382.671
1413 519.13 39.2832
1414 882.373 550.433
1415 736.321 303.645
1416 665.144 336.775
1417 812.971 941.544
1418 674.184 940.331
1419 588.25 711.533
1420 612.668 390.622
1421 961.237 243.544
1422 591.064 866.581
1423 674.404 177.376
1424 659.616 636.306
1425 859.756 844.504
1426 816.594 874.804
1427 715.982 225.653
1428 566.928 528.883
1429 640.113 956.981
1430 683.99 411.675
1431 480.712 91.1682
1432 774.742 631.912
1433 810.921 855.48
1434 622.026 116.391
1435 799.877 822.129
1436 856.032 678.819
1437 864.603 989.318
1438 664.492 769.06
1439 609.763 234.071
1440 624.306 50.9707
1441 546.435 517.944
1442 820.232 825.626
1443 915.688 469.008
1444 618.324 807.92
1445 891.909 375.012
1446 950.163 453.397
1447 881.894 814.782
1448 696.854 920.875
1449 867.27 507.605
1450 637.681 532.935
1451 832.989 588.697
1452 942.889 85.5676
1453 646.052 316.763
1454 927.829 537.363
1455 760.232 635.649
1456 750.662 308.218
1457 623.159 484.369
1458 918.64 463.123
1459 543.849 238.669
1460 792.283 86.8663
1461 841.276 821.015
1462 585.987 72.6391
1463 779.468 825.075
1464 556.739 397.329
1465 649.409 25.5317
1466 540.56 516.771
1467 697.608 553.978
1468 587.583 706.01
1469 963.827 23.6417
1470 694.336 972.678
1471 724.245 474.862
1472 980.46 841.069
1473 551.476 845.682
1474 658.57 618.463
1475 545.817 134.311
1476 782.007 593.844
1477 934.07 201.169
1478 846.273 130.534
1479 743.32 38.4395
1480 846.536 670.718
1481 617.007 313.59
1482 515.537 507.918
1483 724.578 244.836
1484 848.975 975.607
1485 778.601 252.703
1486 949.484 247.944
1487 796.85 940.386
1488 756.12 609.917
1489 719.096 793.857
1490 816.076 492.27
1491 877.701 731.161
1492 961.038 64.5926
1493 972.752 917.865
1494 993.016 293.063
1495 844.508 240.557
1496 749.046 74.1242
1497 792.835 552.816
1498 522.305 282.153
1499 676.187 388.843
1500 547.394 28.3169
1501 896.812 354.936
1502 891.324 820.385
1503 756.377 353.146
1504 742.949 176.338
1505 857.935 934.154
1506 926.771 213.325
1507 529.043 648.381
1508 889.281 409.807
1509 931.627 635.422
1510 912.96 164.59
1511 814.582 567.755
1512 764.142 935.173
1513 707.694 307.767
1514 867.893 454.66
1515 511.742 466.645
1516 878.443 156.408
1517 750.113 595.711
1518 951.809 58.3607
1519 804.92 890.831
1520 980.794 164.765
1521 561.08 939.702
1522 793.99 655.401
1523 965.223 191.398
1524 929.65 198.328
1525 526.222 462.804
1526 563.62 192.407
1527 799.151 497.496
1528 522.402 876.253
1529 765.732 381.788
1530 833.155 197.066
1531 836.753 23.0106
1532 585.393 923.801
1533 536.339 354.468
1534 642.532 733.463
1535 928.781 668.807
1536 809.282 127.675
1537 789.304 105.077
1538 870.4 347.388
1539 692.339 415.666
1540 659.372 572.995
1541 701.632 26.6775
1542 788.905 267.032
1543 599.607 776.241
1544 689.397 264.503
1545 780.982 602.698
1546 847.305 874.499
1547 631.563 144.522
1548 778.917 705.81
1549 524.059 750.885
1550 789.547 625.031
1551 614.182 762.417
1552 925.15 41.0259
1553 822.905 289.872
1554 937.306 516.083
1555 761.112 749.359
1556 750.645 348.04
1557 590.137 336.833
1558 779.648 315.692
1559 613.21 201.629
1560 826.72 181.903
1561 697.294 356.504
1562 737.711 824.687
1563 901.473 827.302
1564 949.309 812.2
1565 635.72 120.276
1566 733.225 804.738
1567 701.108 941.589
1568 748.182 44.8921
1569 544.657 306.844
1570 569.668 657.421
1571 698.915 381.773
1572 893.229 403.471
1573 919.626 85.4206
1574 938.884 156.189
1575 493.669 880.669
1576 780.657 791.917
1577 826.247 574.485
1578 549.194 540.533
1579 490.243 13.5826
1580 717.384 815.962
1581 696.397 184.164
1582 952.273 589.498
1583 741.517 877.308
1584 785.383 777.561
1585 751.905 989.727
1586 702.414 889.271
1587 835.953 81.4618
1588 870.253 698.029
1589 532.096 231.778
1590 599.092 787.902
1591 889.363 2.8968
1592 794.255 661.187
1593 910.382 877.714
1594 930.394 13.4445
1595 953.832 626.567
1596 621.905 859.979
1597 750.735 557.522
1598 631.311 637.245
1599 527.727 740.385
1600 851.307 854.908
1601 885.99 47.6817
1602 691.923 868.582
1603 609.621 841.387
1604 947.384 426.879
1605 779.462 481.09
1606 565.398 968.475
1607 751.784 924.809
1608 813.374 603.186
1609 651.341 372.251
1610 689.317 373.497
1611 970.729 815.209
1612 852.212 719.199
1613 972.977 530.052
1614 578.424 207.97
1615 807.763 176.997
1616 969.394 903.187
1617 584.493 916.839
1618 967.022 724.126
1619 524.664 513.938
1620 984.539 660.555
1621 944.943 582.27
1622 789.453 888.131
1623 931.775 354.699
1624 554.454 334.903
1625 904.677 473.457
1626 855.855 116.674
1627 840.889 670.701
1628 494.039 466.197
1629 577.462 483.484
1630 708.653 589.082
1631 784.364 201.554
1632 762.63 337.718
1633 705.571 438.423
1634 509.169 23.0358
1635 489.119 928.249
1636 680.038 180.806
1637 860.551 746.006
1638 734.369 446.058
