PARTICLE_SIMULATION_DATA_2D
Width: 1000
Height: 1000
NumBalls: 2000
1701 906.165 657.719
1702 532.452 709.177
1703 913.798 450.017
1704 143.918 275.541
1705 931.328 114.363
1706 15.8491 548.302
1707 67.121 132.541
1708 311.167 689.553
1709 817.974 462.592
1710 469.454 633.865
1711 322.911 486.044
1712 57.1738 552.395
1713 757.01 617.169
1714 358.875 639.452
1715 639.877 352.11
1716 227.296 396.102
1717 617.735 375.308
1718 830.298 574.084
1719 412.295 227.459
1720 203.282 250.103
1721 482.322 337.271
1722 714.731 599.488
1723 166.039 476.578
1724 116.032 560.693
1725 363.554 49.9826
1726 620.088 672.066
1727 233.154 426.729
1728 665.354 125.101
1729 123.177 692.163
1730 734.385 158.439
1731 485.625 192.054
1732 195.91 100.365
1733 807.751 497.556
1734 543.667 447.406
1735 655.751 330.202
1736 700.283 201.553
1737 387.5 743.681
1738 919.694 263.521
1739 259.441 430.779
1740 357.639 733.623
1741 547.278 225.414
1742 941.184 660.725
1743 391.477 181.926
1744 235.782 597.14
1745 902.732 389.321
1746 739.671 346.737
1747 748.43 478.081
1748 85.0635 297.779
1749 893.179 168.539
1750 844.752 702.464
1751 114.737 488.422
1752 524.914 429.767
1753 4.90684 652.702
1754 43.9007 285.487
1755 342.856 161.687
1756 618.693 12.0721
1757 550.773 613.765
1758 662.916 224.382
1759 140.396 263.768
1760 983.161 95.1759
1761 64.503 388.064
1762 482.411 734.35
1763 371.861 146.965
1764 120.512 334.06
1765 246.795 713.09
1766 926.347 83.8718
1767 514.55 621.494
1768 456.805 23.2938
1769 518.535 38.7604
1770 40.8567 757.311
1771 645.284 414.275
1772 619.398 302.85
1773 255.144 569.508
1774 184.946 39.2876
1775 899.649 159.828
1776 690.518 301.191
1777 986.08 635.39
1778 898.881 360.533
1779 835.224 729.207
1780 105.602 202.268
1781 149.607 183.482
1782 940.313 718.278
1783 847.348 770.706
1784 693.659 549.242
1785 5.94103 277.889
1786 573.27 91.4905
1787 291.784 245.407
1788 840.704 613.969
1789 275.983 533.944
1790 87.8551 341.412
1791 234.459 36.5486
1792 136.311 167.449
1793 931.954 461.489
1794 554.897 489.368
1795 705.557 758.404
1796 466.054 169.343
1797 227.153 192.977
1798 470.069 784.891
1799 383.236 349.189
1800 783.642 233.11
1801 941.131 432.504
1802 90.7719 228.472
1803 332.729 8.89699
1804 376.559 573.177
1805 838.572 135.341
1806 30.1881 625.386
1807 529.66 626.158
1808 751.728 303.403
1809 429.844 790.754
1810 927.579 60.9595
1811 683.078 73.6151
1812 947.072 579.243
1813 565.91 66.9022
1814 461.901 73.8744
1815 237.163 710.709
1816 224.098 221.934
1817 237.555 196.096
1818 101.433 94.2546
1819 255.324 150.465
1820 931.765 683.337
1821 141.763 330.455
1822 893.977 728.07
1823 714.973 10.1692
1824 688.341 64.4929
1825 557.89 534.443
1826 906.026 532.444
1827 500.708 323.511
1828 973.675 352.211
1829 462.802 198.935
1830 818.475 456.126
1831 968.466 354.459
1832 964.325 572.624
1833 771.249 710.441
1834 673.181 339.729
1835 284.273 73.1552
1836 935.845 75.9352
1837 567.647 543.443
1838 905.409 337.172
1839 283.824 40.7561
1840 547.252 301.344
1841 678.392 612.417
1842 369.157 353.682
1843 947.752 174.117
1844 274.318 437.381
1845 247.048 130.643
1846 33.9708 105.066
1847 72.3935 602.481
1848 26.6929 633.573
1849 488.183 349.544
1850 671.342 622.496
1851 776.819 119.128
1852 772.546 593.392
1853 770.805 99.7243
1854 106.319 654.15
1855 383.073 408.36
1856 696.725 744.441
1857 633.871 18.8691
1858 327.998 408.983
1859 954.621 210.537
1860 243.057 585.917
1861 818.471 384.641
1862 608.902 784.511
1863 743.726 466.873
1864 462.528 784.26
1865 862.815 23.9546
1866 295.296 475.806
1867 201.031 103.821
1868 533.598 561.784
1869 304.426 429.835
1870 484.407 41.4495
1871 301.026 291.637
1872 667.593 620.332
1873 821.03 190.29
1874 144.735 731.346
1875 382.861 448.326
1876 907.313 200.259
1877 297.248 316.862
1878 360.391 75.6549
1879 324.59 76.2837
1880 554.776 175.298
1881 381.498 419.581
1882 539.524 351.124
1883 520.491 65.4031
1884 709.917 296.583
1885 612.905 93.9073
1886 522.017 398.024
1887 807.767 134.674
1888 370.715 405.804
1889 548.373 750.448
1890 274.188 543.887
1891 971.957 289.588
1892 257.02 535.531
1893 229.408 373.077
1894 300.043 658.546
1895 651.767 500.168
1896 260.779 408.618
1897 244.132 610.327
1898 49.776 328.634
1899 310.855 75.4797
1900 572.22 67.6607
1901 230.037 267.275
1902 361.395 510.529
1903 590.258 308.561
1904 139.224 70.4703
1905 351.462 703.961
1906 511.621 40.3537
1907 522.009 384.051
1908 460.156 189.06
1909 336.519 516.786
1910 430.362 40.6754
1911 774.437 191.638
1912 413.838 283.852
1913 369.237 724.589
1914 21.3993 502.74
1915 544.616 355.02
1916 828.128 705.133
1917 671.515 435.878
1918 447.153 463.987
1919 609.835 556.637
1920 809.941 8.09085
1921 246.699 755.681
1922 307.78 367.341
1923 159.22 514.365
1924 212.564 764.609
1925 574.833 569.196
1926 128.214 158.617
1927 975.893 118.378
1928 141.971 46.5734
1929 960.678 39.4835
1930 481.214 413.684
1931 153.681 545.727
1932 659.833 615.578
1933 640.495 140.869
1934 559.521 722.502
1935 923.665 624.698
1936 711.257 317.799
1937 8.74845 436.975
1938 297.897 450.993
1939 682.284 145.525
1940 522.528 162.197
1941 717.221 178.275
1942 668.225 89.3804
1943 450.943 192.003
1944 311.524 791.808
1945 389.611 580.483
1946 327.076 301.421
1947 558.897 744.787
1948 776.924 259.48
1949 458.77 612.566
1950 142.233 287.196
1951 188.926 312.066
1952 585.978 689.84
1953 665.924 188.911
1954 359.349 784.56
1955 513.433 167.071
1956 193.689 254.2
1957 563.413 373.896
1958 301.171 570.878
1959 515.723 296.055
1960 340.946 112.123
1961 424.554 306.149
1962 401.685 79.8262
1963 446.662 327.55
1964 11.9746 449.727
1965 957.658 15.946
1966 99.3993 130.939
1967 517.116 567.482
1968 507.255 584.111
1969 613.775 33.2787
1970 819.175 743.024
1971 442.724 487.685
1972 403.606 555.923
1973 176.726 199.22
1974 618.834 756.042
1975 9.4225 497.798
1976 447.116 148.356
1977 573.062 770.498
1978 570.724 612.528
1979 870.036 691.026
1980 112.179 573.637
1981 552.952 92.5401
1982 398.535 263.321
1983 492.343 198.405
1984 880.784 488.776
1985 342.504 255.067
1986 87.4221 769.941
1987 850.404 299.465
1988 300.359 689.942
1989 264.719 770.437
1990 869.949 347.844
1991 720.482 327.606
1992 690.218 564.59
1993 996.481 104.19
1994 793.086 367.054
1995 297.288 123.134
1996 466.384 789.677
1997 348.963 166.159
1998 391.266 679.42
1999 493.743 209.314
Step 23 0.1
0 889.178 264.87
1 618.19 380.274
2 996.459 441.442
3 422.853 44.1571
4 706.876 122.912
5 10.8376 418.167
6 534.335 555.011
7 188.248 182.348
8 61.2082 16.9085
9 788.848 416.125
10 648.43 339.908
11 850.448 503.579
12 381.158 581.048
13 191.23 263.076
14 702.932 566.485
15 590.228 209.546
16 694.312 352.959
17 362.924 367.625
18 4.39711 18.4536
19 113.157 586.439
20 809.201 167.332
21 445.055 428.228
22 723.506 768.006
23 653.404 174.959
24 616.205 129.648
25 394.16 250.978
26 37.7714 233.14
27 605.081 519.494
28 670.988 711.736
29 248.633 442.971
30 17.119 259.737
31 195.803 346.596
32 943.037 589.571
33 505.847 498.938
34 398.994 541.337
35 353.481 134.986
36 738.728 413.727
37 369.764 38.6194
38 796.141 266.744
39 249.256 218.189
40 802.06 212.132
41 831.518 126.537
42 98.0548 337.722
43 904.383 33.2315
44 642.581 461.845
45 708.225 568.6
46 643.067 526.471
47 191.209 479.037
48 765.192 181.061
49 649.954 789.193
50 636.672 706.457
51 716.87 35.7515
52 589.955 336.487
53 42.9625 793.139
54 745.718 209.471
55 762.994 542.954
56 189.31 400.509
57 531.113 316.743
58 11.549 19.5092
59 712.339 572.561
60 281.914 236.999
61 190.962 328.869
62 932.414 343.068
63 434.627 741.196
64 793.888 587.883
65 816.074 776.056
66 835.831 605.265
67 438.01 108.664
68 794.935 704.132
69 953.735 600.191
70 468.726 300.665
71 689.686 363.188
72 365.837 663.681
73 617.147 437.882
74 612.779 666.435
75 204.728 28.7489
76 817.237 216.732
77 126.4 524.712
78 824.869 192.625
79 266.761 163.843
80 145.625 407.119
81 657.149 488.524
82 837.745 541.18
83 234.593 511.575
84 175.898 358.491
85 311.686 555.273
86 466.491 329.658
87 276.733 469.173
88 489.779 463.166
89 851.777 438.624
90 814.385 493.075
91 611.083 281.486
92 267.804 542.405
93 888.284 770.213
94 769.603 626.539
95 962.22 132.44
96 995.785 671.097
97 650.09 440.245
98 957.968 594.757
99 507.233 348.342
100 802.213 165.19
101 385.921 377.827
102 126.148 111.892
103 560.725 568.73
104 545.132 776.56
105 316.083 259.566
106 613.054 126.585
107 206.866 242.988
108 256.321 324.847
109 627.948 237.337
110 157.493 185.141
111 131.509 443.933
112 740.737 125.3
113 456.616 316.989
114 922.799 751.982
115 538.127 51.128
116 132.522 110.655
117 632.618 67.7693
118 772.936 342.321
119 646.518 541.225
120 667.285 368.328
121 478.218 216.931
122 321.358 549.159
123 390.897 200.941
124 730.844 285.911
125 597.456 791.249
126 176.03 343.671
127 77.5429 735.246
128 206.27 531.689
129 770.99 404.604
130 113.482 362.158
131 57.2299 354.741
132 146.767 396.455
133 585.081 703.787
134 117.999 291.144
135 524.029 668.775
136 630.981 713.11
137 854.939 15.9383
138 22.0608 97.451
139 37.2481 685.567
140 593.817 685.237
141 884.378 662.071
142 983.619 225.955
143 988.334 742.312
144 959.467 68.8852
145 524.665 492.393
146 679.791 558.432
147 929.106 718.532
148 903.876 84.0444
149 255.668 673.745
150 509.987 667.421
151 162.904 760.53
152 815.744 421.359
153 79.1413 543.49
154 788.27 454.952
155 335.872 390.934
156 41.9069 741.331
157 601.348 317.237
158 722.993 670.022
159 796.98 46.3794
160 810.131 456.379
161 748.915 612.358
162 875.033 72.3455
163 891.162 723.787
164 755.391 34.0605
165 924.407 664.824
166 291.895 204.739
167 228.045 736.724
168 491.399 213.953
169 50.6986 95.9059
170 625.077 271.765
171 506.536 183.779
172 418.221 332.576
173 666.687 198.983
174 59.833 521.798
175 146.433 489.005
176 913.939 31.5029
177 212.489 479.815
178 836.663 79.5041
179 909.599 680.821
180 867.865 502.724
181 453.735 33.0227
182 315.864 305.17
183 520.534 753.672
184 197.18 26.8899
185 799.51 89.4654
186 856.996 323.341
187 630.482 205.936
188 392.956 764.514
189 311.205 308.842
190 415.54 443.972
191 30.8265 175.563
192 300.973 154.459
193 378.532 642.161
194 131.825 55.7313
195 560.541 470.552
196 263.321 496.217
197 193.076 760.792
198 295.588 210.539
199 948.949 125.225
200 896.797 521.28
201 907.405 730.683
202 353.283 787.343
203 445.128 725.428
204 243.683 511.627
205 607.11 36.8645
206 324.326 155.458
207 910.326 178.026
208 540.46 714.042
209 140.774 710.453
210 351.895 56.8222
211 752.199 391.342
212 902.426 759.889
213 686.912 450.5
214 885.372 788.266
215 642.061 25.8374
216 206.716 39.8571
217 750.526 649.034
218 833.185 147.52
219 337.691 419.027
220 445.523 668.053
221 504.77 157.017
222 865.866 516.619
223 825.114 509.842
224 830.208 61.3632
225 354.228 16.2488
226 464.999 245.678
227 162.373 662.019
228 605.908 239.49
229 661.832 704.388
230 760.671 279.583
231 982.696 502.852
232 70.6133 491.414
233 515.289 689.442
234 550.472 730.932
235 399.075 600.571
236 161.138 191.354
237 319.614 430.09
238 758.981 436.452
239 929.241 550.646
240 746.096 524.231
241 465.72 115.165
242 580.968 249.683
243 545.963 670.285
244 764.779 126.418
245 12.4015 657.312
246 752.077 227.267
247 46.8664 427.593
248 421.717 35.9989
249 451.103 167.518
250 789.734 29.076
251 642.612 770.709
252 909.523 649.063
253 591.442 660.035
254 9.99809 734.777
255 162.109 110.985
256 648.338 229.165
257 534.537 158.337
258 246.639 495.446
259 45.5999 164.241
260 265.998 503.92
261 773.528 92.0195
262 965.113 66.3293
263 390.268 350.935
264 14.727 381.551
265 188.889 644.022
266 164.382 440.894
267 533.376 744.131
268 830.642 276.204
269 592.128 418.23
270 305.034 439.284
271 635.293 545.058
272 85.3942 169.256
273 176.294 417.303
274 363.299 356.032
275 689.485 241.311
276 921.309 449.092
277 905.409 429.608
278 437.278 787.803
279 720.449 141.434
280 561.075 504.963
281 989.054 455.433
282 429.768 393.744
283 607.239 27.079
284 727.549 739.251
285 994.546 239.096
286 642.089 468.259
287 679.49 701.845
288 356.485 466.275
289 415.796 393.899
290 26.5411 264.54
291 442.745 252.175
292 808.728 466.19
293 761.94 605.12
294 908.093 500.459
295 81.8881 664.877
296 153.271 753.614
297 457.995 417.181
298 274.605 87.2396
299 263.606 286.897
300 971.136 47.9571
301 274.538 224.435
302 92.4208 328.64
303 634.366 306.048
304 564.639 517.861
305 252.393 348.31
306 804.052 557.405
307 924.894 54.9628
308 514.891 178.453
309 484.58 243.619
310 729.433 691.457
311 980.079 128.724
312 703.552 575.543
313 8.80241 367.235
314 592.783 15.6798
315 80.7956 435.775
316 151.973 713.496
317 611.128 231.448
318 637.349 581.944
319 235.175 442.022
320 168.403 47.5555
321 632.3 340.691
322 133.132 359.193
323 371.56 476.057
324 684.129 776.746
325 410.732 729.886
326 158.04 133.806
327 917.66 119.403
328 493.158 241.604
329 479.023 133.466
330 809.887 692.952
331 21.3264 717.723
332 914.761 716.781
333 313.373 476.282
334 778.157 792.62
335 169.163 483.911
336 414.897 624.375
337 303.695 143.701
338 288.247 346.858
339 944.417 192.985
340 300.321 5.77663
341 165.272 689.794
342 207.517 702.203
343 795.599 35.2521
344 80.3786 27.3904
345 214.786 260.498
346 569.115 778.454
347 88.9007 286.036
348 975.858 739.886
349 965.878 281.995
350 918.277 523.987
351 264.447 627.274
352 294.112 769.545
353 543.774 651.877
354 240.469 353.213
355 801.461 550.147
356 662.764 448.713
357 827.161 390.088
358 494.864 82.9026
359 870.693 424.345
360 398.277 618.418
361 605.935 496.532
362 727.389 607.284
363 637.663 275.817
364 509.335 330.895
365 828.16 216.462
366 483.438 680.941
367 628.67 611.192
368 789.543 132.985
369 243.51 646.853
370 646.469 464.134
371 953.192 308.123
372 252.752 749.553
373 771.898 136.432
374 814.92 126.326
375 298.016 305.116
376 932.356 294.149
377 996.064 56.5575
378 364.491 159.178
379 189.444 448.861
380 576.412 179.389
381 756.751 662.048
382 316.617 765.695
383 561.464 275.547
384 435.381 44.6548
385 460.678 447.983
386 911.803 265.746
387 92.0485 121.176
388 981.405 110.916
389 338.564 782.685
390 188.514 537.647
391 473.196 101.969
392 680.018 106.871
393 499.24 8.84875
394 289.907 79.3114
395 4.45589 178.977
396 686.133 229.035
397 766.349 207.274
398 546.197 598.441
399 174.89 729.506
400 180.529 278.286
401 873.85 459.239
402 544.264 400.505
403 176.528 365.868
404 706.966 749.253
405 252.607 797.385
406 540.412 777.491
407 975.87 762.968
408 612.158 187.217
409 3.7431 730.43
410 416.4 531.341
411 745.222 792.867
412 861.599 758.69
413 515.218 133.636
414 613.783 93.4381
415 30.1804 253.379
416 565.883 369.827
417 421.385 72.9082
418 845.814 625.013
419 538.827 434.726
420 486.504 136.655
421 976.933 750.857
422 555.474 439.984
423 288.13 89.2509
424 22.062 681.735
425 756.366 425.321
426 575.435 243.692
427 336.196 632.831
428 653.003 362.553
429 909.491 118.412
430 487.524 404.94
431 873.814 777.787
432 443.445 544.264
433 44.7088 783.505
434 76.6503 718.464
435 78.5664 50.4195
436 564.188 734.26
437 810.977 417.255
438 889.619 558.995
439 413.33 679.263
440 325.367 329.663
441 972.053 470.733
442 712.432 441.114
443 383.064 737.1
444 281.239 107.28
445 609.82 98.1223
446 50.0826 541.026
447 834.128 713.056
448 240.216 404.227
449 701.201 436.532
450 211.178 270.977
451 650.68 723.924
452 479.404 202.752
453 675.816 56.11
454 725.141 313.268
455 142.744 152.412
456 676.743 182.337
457 903.747 251.51
458 155.573 685.68
459 828.317 647.382
460 28.2485 688.919
461 880.192 239.087
462 253.87 681.135
463 531.999 723.791
464 604.806 716.73
465 401.605 442.552
466 231.527 179.439
467 875.093 173.608
468 887.149 210.109
469 829.366 56.6814
470 510.614 793.914
471 811 333.503
472 835.857 531.907
473 511.797 354.447
474 892.422 437.792
475 600.242 635.012
476 638.367 92.4869
477 214.744 143.903
478 105.988 268.888
479 628.635 417.883
480 833.245 652.732
481 235.037 414.959
482 212.731 612.808
483 545.824 755.335
484 444.301 167.653
485 494.958 757.533
486 84.5718 308.495
487 444.37 773.587
488 600.336 85.8902
489 978.643 45.0406
490 111.528 439.358
491 72.2319 175.35
492 644.835 696.694
493 600.703 581.785
494 709.54 197.134
495 197.545 569.255
496 637.129 150.893
497 369.379 740.184
498 288.848 659.99
499 907.311 191.116
500 565.296 288.897
501 714.343 338.105
502 622.193 616.403
503 925.719 245.395
504 88.5201 788.592
505 130.83 786.945
506 580.594 270.586
507 29.0927 460.372
508 4.2388 133.483
509 274.314 461.943
510 569.319 508.6
511 673.735 670.749
512 929.191 180.509
513 862.439 300.742
514 639.551 732.767
515 454.879 259.21
516 449.5 235.183
517 572.302 238.877
518 531.099 450.125
519 625.455 22.4119
520 387.237 151.237
521 526.617 241.784
522 184.306 587.719
523 481.243 781.869
524 264.669 573.203
525 21.2614 577.733
526 585.24 685.488
527 958.817 798.234
528 715.737 691.958
529 591.866 459.075
530 224.96 786.604
531 514.078 341.204
532 268.056 6.30607
533 385.401 296.255
534 45.4789 181.666
535 317.339 502.831
536 896.286 588.542
537 902.648 267.403
538 738.099 776.009
539 609.012 755.98
540 876.719 585.632
541 852.319 74.1368
542 852.687 204.355
543 294.614 589.779
544 741.72 34.6582
545 332.39 327.566
546 371.983 504.45
547 800.88 717.761
548 187.847 554.912
549 958.978 2.72105
550 428.901 253.393
551 757.462 314.585
552 739.413 6.65094
553 395.602 273.757
554 345.637 402.455
555 285.977 206.798
556 908.805 454.108
557 324.609 667.444
558 414.622 56.3119
559 242.061 654.995
560 767.473 270.267
561 653.62 756.537
562 370.166 85.0442
563 225.003 649.552
564 11.4768 588.715
565 486.446 47.3687
566 773.177 477.882
567 182.866 532.639
568 939.128 602.713
569 455.449 634.566
570 360.109 615.148
571 734.437 615.347
572 790.636 505.433
573 888.566 130.667
574 203.091 419.828
575 934.238 384.698
576 496.643 532.876
577 411.482 137.096
578 103.703 721.786
579 980.98 123.245
580 155.143 394.75
581 353.737 643.541
582 896.741 75.8272
583 74.6903 798.483
584 341.618 679.034
585 76.7719 301.625
586 145.88 211.085
587 578.035 137.77
588 374.823 696.9
589 221.094 518.785
590 239.638 718.239
591 447.741 47.5314
592 218.778 225.865
593 67.9087 65.0701
594 170.054 294.626
595 188.996 114.891
596 393.031 487.788
597 484.987 331.335
598 621.021 327.02
599 61.1591 189.203
600 240.934 71.6455
601 841.648 34.8126
602 553.722 712.709
603 423.13 723.743
604 548.146 466.755
605 837.25 320.286
606 620.974 777.744
607 47.3069 62.3756
608 399.615 393.652
609 302.82 337.85
610 790.001 732.687
611 809.577 600.689
612 8.13386 85.8114
613 819.478 558.387
614 8.89692 40.8616
615 137.111 389.086
616 345.313 118.762
617 663.347 331.314
618 642.732 651.548
619 325.9 62.0136
620 125.675 367.55
621 939.958 775.01
622 43.624 563.262
623 794.811 184.647
624 17.6283 111.864
625 514.916 104.104
626 765.787 792.958
627 291.1 196.131
628 453.621 792.39
629 221.344 556.023
630 795.913 598.834
631 441.78 115.747
632 828.14 283.922
633 821.034 419.858
634 164.052 357.198
635 897.891 223.374
636 493.751 606.389
637 965.36 417.761
638 645.257 287.691
639 193.834 256.405
640 810.091 403.291
641 633.817 691.034
642 949.36 159.335
643 805.669 187.725
644 393.085 645.165
645 883.19 79.1466
646 504.261 513.99
647 423.545 17.8435
648 997.004 73.7011
649 917.559 83.3581
650 984.428 237.08
651 165.956 649.215
652 636.057 428.161
653 12.2826 389.814
654 127.035 622.501
655 537.916 764.213
656 694.061 310.005
657 720.15 635.103
658 517.561 511.289
659 625.207 676.525
660 530.749 56.9031
661 114.1 284.182
662 14.7016 757.921
663 673.052 526.837
664 743.909 129.759
665 431.023 662.836
666 662.101 650.999
667 688.406 162.291
668 254.96 265.8
669 78.7949 380.755
670 421.563 234.368
671 375.964 525.505
672 126.442 330.912
673 723.571 152.969
674 229.991 309.6
675 800.561 232.696
676 514.71 670.9
677 719.181 240.344
678 796.521 246.703
679 690.31 672.406
680 87.5561 95.7156
681 773.336 458.136
682 101.563 595.441
683 342.427 576.166
684 156.355 370.619
685 379.858 365.079
686 524.817 308.376
687 57.5869 385.917
688 58.2163 647.37
689 96.445 328.457
690 359.929 192.131
691 684.157 745.895
692 907.179 564.116
693 241.717 329.493
694 412.944 638.567
695 241.678 619.848
696 948.249 352.116
697 224.784 116.264
698 326.178 572.228
699 538.214 283.465
700 758.896 202.642
701 267.885 135.256
702 583.14 220.423
703 319.702 591.62
704 19.0957 726.559
705 114.305 768.667
706 532.668 496.178
707 328.737 115.574
708 37.3016 37.843
709 646.974 646.575
710 49.9404 450.817
711 429.288 175.897
712 760.721 674.261
713 717.878 421.168
714 385.223 300.308
715 488.275 367.497
716 563.527 477.618
717 716.518 667.493
718 155.745 725.202
719 650.379 200.655
720 571.335 669.86
721 402.868 356.789
722 968.355 749.835
723 15.8894 600.602
724 102.037 238.12
725 574.166 369.403
726 528.536 192.152
727 932.881 727.319
728 726.522 222.154
729 447.15 672.929
730 62.3269 729.034
731 560.174 160.152
732 947.341 255.177
733 84.6188 456.772
734 280.362 340.873
735 587.666 538.728
736 758.214 325.803
737 405.88 627.113
738 63.3592 284.66
739 477.165 463.257
740 530.434 679.539
741 469.24 721.025
742 574.84 312.169
743 424.164 368.696
744 367.603 300.602
745 169.397 429.298
746 694.135 488.324
747 314.149 510.047
748 524.697 437.029
749 298.738 465.392
750 106.428 212.477
751 527.511 101.419
752 977.051 488.084
753 714.489 329.764
754 876.352 220.732
755 545.6 20.1746
756 191.791 272.534
757 681.989 346.424
758 799.767 666.523
759 139.99 605.927
760 91.8002 52.3789
761 652.904 503.526
762 372.881 437.448
763 559.847 347.373
764 693.108 757.425
765 746.64 333.725
766 742.956 715.606
767 608.979 514.845
768 534.744 783.36
769 618.96 163.769
770 658.368 417.797
771 552.548 573.048
772 365.954 22.4879
773 973.664 253.509
774 804.963 361.853
775 303.63 524.501
776 438.224 614.677
777 309.298 183.224
778 730.242 794.516
779 320.381 457.936
780 372.042 632.591
781 255.481 447.354
782 652.39 407.174
783 26.6917 394.284
784 663.839 765.295
785 353.521 156.703
786 839.364 448.748
787 669.155 422.967
788 730.271 359.46
789 179.457 65.5908
790 763.224 91.8876
791 417.002 9.84931
792 563.26 282.851
793 854.258 274.79
794 554.845 35.4356
795 397.635 174.97
796 402.949 407.436
797 658.133 630.638
798 425.192 753.045
799 93.3229 456.761
800 150.304 457.868
801 465.762 402.734
802 291.286 743.424
803 751.334 68.4499
804 258.162 760.498
805 923.216 114.345
806 243.721 108.249
807 626.311 206.054
808 915.127 233.708
809 620.572 393.773
810 52.6744 231.819
811 929.366 320.73
812 436.211 448.79
813 759.402 713.427
814 641.63 360.514
815 531.211 778.994
816 751.665 115.574
817 523.459 12.2423
818 841.748 187.589
819 79.5264 188.646
820 895.948 379.667
821 426.695 199.47
822 97.8199 214.615
823 210.122 412.84
824 467.184 164.099
825 599.773 618.97
826 158.126 122.58
827 189.614 305.878
828 426.049 325.765
829 394.439 357.94
830 460.227 499.714
831 971.724 82.8423
832 446.944 507.76
833 939.706 491.731
834 867.688 53.0552
835 898.728 481.61
836 337.149 12.6075
837 193.387 504.56
838 508.826 769.41
839 516.059 220.494
840 266.607 673.035
841 622.039 457.999
842 942.714 727.93
843 595.049 237.855
844 621.855 313.639
845 31.3595 310.186
846 405.389 797.481
847 254.581 720.032
848 116.225 395.693
849 809.571 379.718
850 362.226 764.726
851 855.723 142.003
852 260.12 524.11
853 128.725 544.462
854 835.06 778.97
855 313.834 241.917
856 820.211 58.5991
857 607.941 161.203
858 575.504 601.008
859 353.868 596.535
860 947.149 642.371
861 216.508 748.591
862 591.465 296.081
863 752.859 239.251
864 723.807 299.736
865 939.512 555.286
866 468.65 53.6631
867 20.5972 391.332
868 930.525 610.584
869 398.385 386.725
870 129.789 402.652
871 499.864 36.9329
872 11.1716 55.4854
873 652.678 438.213
874 84.7556 422.893
875 150.087 517.482
876 357.186 483.494
877 791.941 342.564
878 911.329 581.14
879 869.157 16.0321
880 732.598 81.8007
881 987.003 532.016
882 707.993 98.4425
883 555.98 600.154
884 633.831 647.128
885 909.664 521.693
886 525.435 661.993
887 489.959 276.012
888 931.597 531.975
889 804.741 474.582
890 794.836 752.84
891 816.842 225.666
892 315.394 517.601
893 833.423 586.766
894 118.128 176.258
895 937.732 218.087
896 433.161 708.076
897 637.495 36.9527
898 208.805 324.489
899 614.492 310.114
900 993.488 122.107
901 646.847 310.61
902 243.151 524.882
903 979.58 341.135
904 632.481 332.62
905 497.313 293.935
906 564.594 409.859
907 293.441 547.991
908 385.612 196.138
909 317.264 469.67
910 97.7516 592.374
911 297.035 698.225
912 364.068 94.9789
913 829.299 402.357
914 446.746 637.673
915 943.606 27.8721
916 506.926 197.218
917 254.766 241.114
918 891.393 517.458
919 171.938 776.174
920 705.02 464.545
921 432.167 486.055
922 238.218 724.661
923 352.831 265.414
924 915.53 569.732
925 555.625 462.885
926 604.916 249.697
927 943.77 788.016
928 367.14 174.74
929 95.0654 659.76
930 785.384 185.443
931 734.411 64.8762
932 251.365 701.29
933 367.543 308.504
934 927.264 669.619
935 9.11857 584.399
936 436.654 70.0632
937 392.445 229.868
938 547.343 584.176
939 131.133 601.362
940 726.475 635.765
941 690.416 541.997
942 573.782 695.108
943 160.872 216.082
944 206.855 744.464
945 16.9393 336.743
946 564.464 512.628
947 995.943 684.238
948 629.726 174.607
949 325.452 304.142
950 130.581 583.681
951 972.229 225.794
952 421.223 699.23
953 972.928 779.81
954 198.909 411.808
955 990.199 438.074
956 360.177 734.546
957 19.2895 620.204
958 48.3162 629.988
959 860.108 770.044
960 665.667 770.487
961 428.585 298.797
962 633.84 676.434
963 250.917 726.614
964 20.4789 519.012
965 551.058 561.612
966 238.941 518.1
967 985.151 782.239
968 660.79 83.0711
969 53.6472 319.558
970 952.037 780.059
971 626.983 542.715
972 538.438 112.107
973 486.814 255.654
974 946.027 739.119
975 340.861 563.425
976 136.57 565.177
977 819.076 636.254
978 564.729 76.1289
979 554.842 469.636
980 95.2508 411.788
981 353.62 628.753
982 477.875 630.692
983 758.563 745.112
984 302.073 582.443
985 837.871 186.374
986 152.263 295.916
987 30.468 231.44
988 216.449 617.82
989 55.9667 682.257
990 5.18243 288.245
991 984.555 34.556
992 174.25 181.678
993 286.911 253.967
994 865.38 37.4411
995 738.105 600.389
996 476.922 672.617
997 294.594 678.542
998 872.293 687.882
999 586.487 419.454
1000 278.524 789.508
1001 115.938 259.038
1002 848.266 518.809
1003 20.8608 667.824
1004 750.449 314.14
1005 153.749 42.4996
1006 173.745 202.362
1007 234.883 608.539
1008 260.781 369.023
1009 47.0995 193.292
1010 837.096 673.487
1011 722.708 69.7741
1012 310.687 521.123
1013 502.286 362.062
1014 215.933 306.766
1015 904.036 749.735
1016 305.29 12.0131
1017 479.047 194.357
1018 673.657 85.4331
1019 120.501 752.152
1020 615.908 147.462
1021 745.951 383.364
1022 255.343 767.925
1023 281.347 498.121
1024 684.322 172.892
1025 45.5363 275.806
1026 249.92 685.773
1027 907.819 10.208
1028 427.871 649.625
1029 854.456 582.296
1030 408.05 124.156
1031 529.865 472.188
1032 726.658 235.704
1033 39.7794 696.243
1034 532.322 326.149
1035 627.57 755.12
