PARTICLE_SIMULATION_DATA_3D
Width: 1000
Height: 1000
Depth: 1000
NumBalls: 1000
602 433.866 240.659 35.1989
603 397.513 199.299 680.935
604 734.185 918.715 827.28
605 530.501 168.172 876.656
606 45.5786 710.028 677.201
607 903.261 644.372 748.523
608 339.128 642.939 710.576
609 821.084 725.582 285.354
610 888.994 563.519 758.205
611 760.613 52.8709 860.677
612 273.336 718.358 663.369
613 272.807 95.6912 180.939
614 842.772 64.7514 451.234
615 31.9003 710.071 219.375
616 368.79 9.92549 856.397
617 885.684 601.076 442.905
618 385.186 930.148 857.484
619 503.026 703.802 486.159
620 827.51 740.753 659.629
621 902.254 423.63 642.395
622 130.003 692.378 647.703
623 402.576 357.417 317.119
624 253.83 682.142 22.568
625 890.132 609.693 107.418
626 252.19 612.97 32.4178
627 225.808 888.295 819.996
628 831.185 55.7968 686.728
629 128.509 801.715 522.992
630 773.031 383.655 203.506
631 393.459 729.866 858.333
632 558.685 137.198 772.851
633 617.572 74.9055 487.254
634 773.727 536.566 379.401
635 771.248 53.3613 357.321
636 386.079 187.963 523.113
637 134.697 774.278 886.338
638 745.379 260.21 8.54023
639 76.417 402.716 397.737
640 889.96 339.27 695.856
641 654.658 162.415 700.451
642 629.649 103.205 438.856
643 607.446 660.186 45.7291
644 770.466 939.371 432.319
645 841.606 689.673 497.479
646 577.322 844.323 333.473
647 486.584 680.964 299.638
648 19.1077 375.751 515.125
649 256.284 309.574 898.998
650 755.691 342.303 977.719
651 963.119 731.017 815.694
652 373.773 139.83 636.382
653 951.58 845.899 630.381
654 691.689 292.222 846.332
655 959.952 772.829 350.206
656 46.5042 971.383 475.55
657 385.505 131.865 410.745
658 82.0725 713.662 785.069
659 104.046 551.34 998
660 745.414 834.356 346.195
661 755.881 569.361 395.147
662 320.152 260.549 978.467
663 671.327 631.281 691.591
664 625.003 921.764 378.004
665 267.593 90.3137 547.227
666 633.31 186.625 892
667 607.884 583.799 206.922
668 610.344 112.921 816.382
669 14.6207 751.372 268.294
670 921.945 108.013 389.845
671 385.744 98.3534 521.151
672 313.671 675.554 900.573
673 652.507 484.452 781.27
674 367.599 432.507 271.805
675 213.499 759.546 343.744
676 245.029 377.287 675.76
677 743.667 578.56 919.2
678 757.998 761.348 675.891
679 177.119 948.771 501.859
680 501.047 247.369 356.637
681 308.671 451.729 689.604
682 261.547 131.664 366.117
683 85.4224 591.461 343.737
684 207.564 178.881 983.227
685 121.827 233.771 927.098
686 970.77 238.412 199.55
687 323.993 523.947 312.445
688 66.5829 727.228 292.006
689 635.879 956.724 244.677
690 665.249 199.033 874.526
691 22.4911 325.938 543.631
692 389.312 809.075 50.8823
693 199.234 536.448 710.252
694 771.135 563.616 400.969
695 285.331 501.828 666.643
696 209.763 990.133 482.444
697 509.805 949.03 899.856
698 87.2845 603.142 105.801
699 275.353 947.378 605.714
700 746.479 463.319 430.15
701 697.54 516.619 72.7599
702 585.117 443.849 689.635
703 844.122 34.0768 60.328
704 839.407 719.304 428.918
705 573.058 87.3393 679.494
706 576.051 742.462 832.943
707 135.298 350.129 11.0207
708 677.257 149.324 338.487
709 216.003 339.22 488.7
710 395.001 593.306 994.7
711 252.71 947.773 444.42
712 323.285 241.449 196.855
713 17.3736 486.598 206.087
714 962.917 847.373 929.778
715 611.097 489.135 803.58
716 99.5195 741.013 650.316
717 363.515 167.013 390.448
718 209.969 222.569 828.302
719 159.841 736.127 773.058
720 538.381 616.793 73.1182
721 451.488 937.779 135.647
722 705.054 860.34 533.979
723 428.363 400.939 494.898
724 824.985 62.9852 982.285
725 162.212 460.774 875.362
726 41.9677 242.625 764.814
727 883.711 12.5193 243.075
728 311.291 836.8 575.802
729 428.661 489.535 589.769
730 379.998 994.32 775.39
731 322.501 173.886 809.935
732 53.2554 515.439 93.254
733 88.0988 559.144 865.674
734 487.46 531.213 226.227
735 968.869 436.38 63.3142
736 365.963 144.707 241.568
737 105.514 89.765 290.71
738 911.702 274.241 991.753
739 916.939 270.985 873.876
740 898.501 460.95 103.111
741 733.759 378.951 55.8082
742 890.302 890.111 698.054
743 644.268 661.534 643.821
744 660.235 529.173 472.078
745 414.387 108.139 585.428
746 923.582 460.185 245.906
747 474.777 103.741 942.131
748 145.67 973.232 533.398
749 125.477 5.91471 394.984
750 464.784 45.4265 753.815
751 217.531 285.454 321.895
752 172.345 606.919 726.842
753 301.28 703.74 203.308
754 384.883 847.197 354.392
755 716.649 921.345 45.1577
756 189.786 236.974 761.738
757 121.198 545.73 76.7352
758 280.943 579.502 896.661
759 823.794 68.8065 992.693
760 651.593 659.3 435.945
761 426.468 802.945 764.907
762 170.038 793.036 882.842
763 694.497 375.688 981.404
764 691.371 290.821 717.926
765 802.849 407.63 852.742
766 22.2037 265.364 561.867
767 837.824 636.875 420.54
768 499.097 238.327 18.6497
769 436.818 951.474 292.485
770 137.689 876.307 566.32
771 321.488 809.328 507.345
772 219.728 684.572 848.423
773 149.522 97.6929 433.832
774 268.262 980.21 155.743
775 875.016 734.575 394.583
776 483.49 406.782 792.735
777 894.719 731.388 379.431
778 206.042 814.155 5.94186
779 795.794 883.782 159.391
780 672.036 699.906 628.204
781 244.999 689.43 887.834
782 657.72 809.122 28.2409
783 724.124 468.757 328.979
784 905.212 388.054 602.179
785 702.117 299.812 125.152
786 310.027 581.887 376.18
787 20.8896 532.303 851.504
788 503.872 5.38201 93.6047
789 748.362 867.531 987.805
790 340.235 727.761 565.655
791 890.764 641.489 726.922
792 852.805 501.615 139.942
793 495.226 181.898 941.694
794 96.5151 297.063 571.28
795 646.42 174.06 486.974
796 681.53 718.599 816.478
797 91.9171 920.652 758.212
798 312.459 476.985 660.323
799 715.548 926.721 266.851
800 410.427 408.638 46.5478
801 9.21082 589.604 253.985
802 461.172 156.632 360.174
803 512.463 468.265 349.748
804 238.602 649.473 30.8686
805 767.098 340.721 710.654
806 274.986 283.658 227.723
807 505.112 726.63 497.081
808 210.851 831.312 355.973
809 776.98 611.576 765.67
810 718.688 959.383 725.796
811 891.871 782.257 854.72
812 623.881 689.08 464.931
813 856.913 455.469 867.771
814 490.474 72.761 518.09
815 237.125 812.808 223.018
816 590.174 410.762 543.948
817 669.414 491.026 554.012
818 964.849 557.607 350.764
819 423.335 994.56 127.63
820 981.996 422.478 680.226
821 246.4 953.405 942.169
822 178.331 792.765 597.505
823 114.056 161.723 482.091
824 539.077 389.031 228.594
825 953.232 532.623 400.182
826 639.515 98.0548 104.089
827 936.158 17.4042 170.998
828 533.177 392.082 297.374
829 634.153 477.407 328.455
830 406.93 746.112 81.3611
831 335.538 532.41 170.085
832 355.807 514.778 246.578
833 374.211 997.77 458.577
834 630.189 896.468 218.628
835 728.14 455.627 383.516
836 416.01 852.92 650.94
837 894.302 196.748 857.862
838 628.751 471.884 317.233
839 667.573 465.927 739.823
840 830.606 352.44 792.378
841 30.9311 917.033 253.918
842 654.654 164.208 440.546
843 958.719 226.128 977.077
844 902.849 280.464 609.586
845 968.266 120.335 51.108
846 548.144 520.844 450.997
847 803.337 504.288 358.179
848 847.693 873.109 558.5
849 836.893 312.44 693.315
850 476.454 755.206 600.05
851 339.582 538.555 523.119
852 616.326 360.31 561.432
853 494.794 643.356 880.464
854 695.541 152.609 400.682
855 724.602 437.791 292.279
856 705.352 326.978 229.141
857 132.314 970.729 882.472
858 63.7236 538.938 963.397
859 670.5 648.702 897.079
860 760.321 514.639 968.662
861 631.288 892.858 52.5634
862 360.955 817.08 337.783
863 164.298 939.215 181.853
864 959.141 738.571 405.429
865 7.12617 843.355 29.6977
866 971.626 836.376 149.099
867 892.75 280.181 170.987
868 111.159 356.318 239.816
869 736.178 544.588 205.529
870 426.145 435.102 112.775
871 129.329 806.199 274.671
872 164.431 840.425 18.5001
873 881.674 528.496 478.837
874 854.171 283.481 717.21
875 465.2 674.774 687.943
876 399.636 573.16 168.573
877 750.498 369.556 77.2038
878 449.42 610.525 753.954
879 50.3379 88.5791 912.144
880 477.245 777.271 252.742
881 461.746 959.686 660.736
882 121.384 137.298 563.622
883 681.826 572.101 896.017
884 652.812 217.836 202.934
885 853.921 169.829 702.739
886 973.644 101.206 827.927
887 378.725 94.8527 969.485
888 810.969 717.911 937.101
889 762.881 802.342 101.059
890 991.094 276.222 261.511
891 561.057 688.149 188.151
892 53.974 151.946 143.343
893 863.787 421.73 580.641
894 774.167 830.797 281.41
895 544.41 713.753 11.5281
896 79.2549 977.958 774.566
897 928.089 160.772 105.374
898 485.268 708.584 365.611
899 785.52 225.076 497.879
900 522.589 623.777 315.465
901 420.083 374.994 197.253
902 352.987 124.581 530.324
903 801.761 660.499 788.84
904 732.641 979.902 812.035
905 233.331 816.825 809.951
906 232.138 967.266 759.947
907 839.828 393.386 265.016
908 393.97 616.257 683.32
909 23.6483 656.545 855.9
910 196.373 475.02 161.304
911 7.81859 807.527 250.3
912 870.84 93.864 164.786
913 176.671 721.926 537.172
914 435.552 286.656 52.5313
915 575.885 896.743 261.219
916 496.143 904.906 970.981
917 348.937 966.954 141.882
918 918.947 920.518 858.481
919 20.279 403.834 952.764
920 534.653 524.785 942.389
921 574.56 312.787 798.891
922 499.264 728.334 927.041
923 555.653 889.715 835.119
924 37.1891 575.098 969.189
925 531.905 443.932 386.79
926 538.269 539.787 757.238
927 973.967 862.554 36.7373
928 686.3 174.193 466.507
929 76.4094 646.32 876.725
930 171.219 216.778 978.29
931 76.9317 48.7254 698.561
932 68.892 283.895 155.886
933 768.356 394.579 556.389
934 532.558 615.182 546.226
935 885.5 666.675 791.954
936 464.589 2.74898 472.149
937 514.698 613.872 647.378
938 83.1954 261.87 158.29
939 74.6304 632.319 564.486
940 486.731 240.763 431.914
941 985.161 750.004 184.668
942 311.061 843.773 587.168
943 665.513 17.4924 723.526
944 268.207 345.764 897.624
945 454.398 298.039 256.449
946 326.393 537.612 135.582
947 457.113 773.328 587.955
948 424.201 559.513 298.33
949 861.901 844.314 128.62
950 707.253 529.476 548.417
951 472.397 336.5 552.551
952 269.891 493.782 197.136
953 300.708 503.279 584.407
954 150.871 200.28 795.575
955 873.881 330.162 263.65
956 245.798 314.944 371.692
957 151.157 572.011 123.273
958 634.695 851.008 629.144
959 551.639 584.515 126.318
960 289.14 908.35 210.523
961 369.447 551.157 402.197
962 18.9346 310.938 649.565
963 804.307 381.802 695.363
964 857.586 994.204 701.861
965 90.4096 407.784 123.961
966 304.888 563.098 544.668
967 499.143 708.682 775.75
968 860.083 486.55 920.646
969 464.173 128.938 204.528
970 660.28 527.321 330.934
971 176.889 388.499 798.521
972 498.576 611.963 744.844
973 749.436 529.603 428.363
974 52.5355 130.546 781.811
975 951.16 976.324 373.306
976 598.844 797.529 514.808
977 496.041 820.391 831.903
978 504.925 258.545 122.082
979 874.344 405.365 766.43
980 407.714 637.932 931.112
981 679.541 570.7 628.87
982 664.077 17.3194 609.258
983 683.448 321.608 109.174
984 261.279 399.485 655.301
985 702.45 197.559 518.254
986 673.024 397.063 990.764
987 684.868 528.639 798.959
988 7.68865 836.037 24.9219
989 420.517 703.506 435.375
990 61.1372 950.981 346.604
991 836.804 719.958 547.679
992 684.472 863.045 952.808
993 858.154 23.5166 140.52
994 8.60703 5.0538 933.42
995 296.547 951.339 215.645
996 471.876 401.148 311.971
997 326.143 760.873 536.108
998 93.6001 318.092 970.431
999 184.259 101.352 429.798
Step 12 12
0 770.241 184.644 507.351
1 366.386 775.166 261.303
2 810.137 363.313 348.677
3 137.885 518.608 212.692
4 307.816 609.152 17.3461
5 658.03 427.338 997.555
6 454.886 584.172 403.931
7 14.7964 476.287 882.496
8 247.891 874.224 860.743
9 281.273 266.437 545.237
10 578.835 319.338 62.681
11 339.667 54.7489 244.734
12 424.373 587.985 451.646
13 440.63 980.23 9.53543
14 759.407 580.492 549.796
15 424.801 78.7813 595.95
16 357.185 848.059 467.283
17 224.611 109.708 531.141
18 163.725 468.981 236.824
19 252.331 879.253 54.9143
20 520.058 537.643 690.297
21 584.813 521.083 651.057
22 874.763 396.759 472.183
23 904.202 592.599 598.853
24 538.527 947.875 147.736
25 313.266 821.495 390.582
26 80.996 265.555 652.135
27 584.096 917.979 825.594
28 669.913 812.553 147.586
29 313.631 328.932 687.162
30 218.02 330.929 531.323
31 423.922 656.705 136.808
32 633.193 300.707 249.658
33 142.02 894.677 768.417
34 79.5947 229.375 958.96
35 544.379 491.705 163.203
36 848.489 613.206 456.997
37 572.888 499.705 8.00773
38 387.964 181.933 17.1877
39 326.815 311.091 357.302
40 571.577 307.17 65.8006
41 979.943 792.286 930.595
42 864.095 342.168 694.701
43 693.906 453.336 438.614
44 585.705 611.813 705.633
45 208.931 229.022 355.931
46 291.174 135.029 350.468
47 136.245 352.019 269.719
48 867.354 7.60906 906.544
49 22.0802 404.938 18.3626
50 954.473 936.93 51.6631
51 110.139 126.376 14.9455
52 819.444 696.997 799.14
53 864.35 420.89 170.069
54 907.77 256.838 477.757
55 66.4012 136.67 699.796
56 300.454 895.313 518.094
57 184.349 263.518 127.466
58 276.552 418.731 389.317
59 401.95 569.613 395.53
60 45.1842 434.69 126.151
61 335.711 466.714 191.495
62 357.357 459.02 47.4241
63 195.502 101.525 305.506
64 437.442 684.303 826.431
65 802.029 114.895 462.136
66 969.656 965.333 21.2867
67 506.562 136.296 623.331
68 650.776 476.952 256.766
69 600.453 319.721 646.471
70 907.227 640.974 803.938
71 476.408 370.321 501.225
72 292.259 243.448 466.807
73 605.125 709.775 481.794
74 382.848 286.399 689.471
75 559.023 6.64282 355.241
76 30.0413 61.2514 120.144
77 134.087 917.955 155.567
78 676.531 522.144 820.678
79 861.212 394.986 78.2724
80 562.726 923.657 374.348
81 489.023 765.824 309.026
82 242.149 337.798 757.311
83 735.427 411.207 202.275
84 506.303 683.772 167.751
85 460.944 554.362 522.65
86 711.47 459.097 556.767
87 417.594 625.155 40.5579
88 99.1184 220.665 374.3
89 243.273 459.373 188.612
90 556.401 682.508 954.712
91 824.573 282.568 278.911
92 975.278 454.807 204.452
93 81.3232 882.731 557.583
94 912.367 467.484 611.555
95 901.153 895.589 34.5728
96 466.314 318.018 585.448
97 989.368 300.943 331.103
98 281.537 269.506 982.285
99 593.841 646.894 604.191
100 478.245 52.8368 585.247
101 739.229 438.517 404.606
102 358.44 164.825 155.696
103 469.865 469.374 808.679
104 101.328 786.067 438.167
105 686.076 541.668 899.497
106 3.29806 973.695 473.458
107 210.325 263.211 638.056
108 250.067 875.491 941.124
109 900.688 157.656 15.6751
110 65.0156 46.5605 611.968
111 980.047 966.76 658.522
112 176.661 584.513 224.175
113 793.109 789.607 4.48619
114 442.548 890.692 953.208
115 360.147 443.73 949.719
116 736.704 574.04 639.203
117 438.824 23.4977 155.659
118 423.279 948.274 717.047
119 606.009 76.7059 882.551
120 602.247 583.642 893.555
121 661.678 747.269 139.12
122 494.817 396.209 908.818
123 259.292 600.962 578.193
124 260.896 848.805 710.41
125 505.468 398.432 781.498
126 710.727 357.033 531.475
127 491.087 421.866 40.9281
128 355.895 835.532 528.855
129 722.704 96.2818 853.277
130 164.544 717.208 28.1131
131 541.3 407.536 278.914
132 481.479 894.406 569.617
133 212.053 595.503 366.34
134 954.809 451.416 625.428
135 891.268 287.81 20.9938
136 190.211 214.438 132.582
137 791.91 179.437 41.4698
138 472.863 441.683 949.118
139 681.961 154.189 711.147
140 798.297 339.341 396.451
141 870.27 51.5811 900.09
142 338.862 838.104 893.522
143 367.976 114.757 795.04
144 457.569 83.6692 662.639
145 384.465 118.635 91.2622
146 89.1828 86.535 809.194
147 186.448 484.838 39.1625
148 723.029 649.805 547.359
149 896.98 208.835 659.837
150 959.362 947.327 628.65
151 415.593 379.277 330.984
152 137.027 524.27 856.445
153 52.7333 731.275 676.275
154 618.764 174.926 881.877
155 205.547 483.268 472.409
156 578.212 358.886 548.688
157 100.781 39.989 913.289
158 967.153 699.423 741.839
159 428.131 221.635 840.144
160 781.162 234.459 11.0743
161 842.642 331.673 934.425
162 884.368 912.177 216.274
163 284.995 560.74 399.433
164 548.49 175.749 96.8014
165 426.085 357.421 683.622
166 470.319 158.096 238.593
167 817.824 288.997 444.002
168 791.839 750.715 166.683
169 361.679 862.365 301.033
170 235.737 619.407 447.128
171 830.122 450.761 872.74
172 756.905 902.357 760.572
173 101.932 483.753 964.013
174 640.683 54.3696 274.098
175 120.746 59.016 461.878
176 680.08 955.538 203.947
177 539.958 162.399 584.218
178 713.699 178.835 890.193
179 450.59 640.748 696.055
180 894.493 877.816 142.289
181 594.136 296.013 315.102
182 827.034 665.545 201.395
183 640.707 386.848 101.605
184 469.785 344.318 218.07
185 831.769 430.242 409.028
186 333.824 411.141 810.921
187 154.128 262.63 291.201
188 575.674 454.057 345.395
189 960.575 578.513 322.038
190 139.329 302.557 53.1045
191 625.024 516.624 892.342
192 138.879 890.585 314.533
193 245.322 87.5629 852.665
194 791.115 317.553 749.855
195 841.448 946.304 189.974
196 765.908 921.359 733.811
197 657.399 413.411 685.265
198 297.909 215.151 383.096
199 69.7641 535.574 649.675
200 436.497 727.377 826.497
201 878.495 27.3807 746.601
202 744.253 798.762 336.782
203 293.574 303.055 281.373
204 676.344 245.597 909.931
205 876.288 872.044 160.983
206 581.973 546.147 175.372
207 941.94 835.795 589.542
208 673.924 106.188 274.255
209 328.318 545.686 110.233
210 572.855 758.317 499.349
211 743.263 967.715 583.335
212 638.378 790.895 283.115
213 915.318 168.046 249.569
214 139.349 50.4048 349.365
215 607.417 388.241 535.574
216 850.362 78.9237 34.3072
217 135.599 481.789 440.735
218 410.421 902.311 565.659
219 912.716 652.45 330.225
220 739.804 625.058 310.232
221 777.531 271.172 81.3446
222 487.923 705.609 900.432
223 880.84 655.829 958.319
224 603.25 35.9637 61.1697
225 418.59 796.448 438.255
226 352.242 302.991 159.191
227 189.942 243.522 765.254
228 98.753 731.41 354.384
229 725.414 922.372 146.136
230 892.848 846.137 910.466
231 340.869 426.035 37.5836
232 230.971 740.678 362.291
233 478.121 189.845 254.309
234 740.236 637.665 465.446
235 694.095 84.0951 181.079
236 58.6636 248.436 221.891
237 250.45 618.167 986.018
238 849.555 88.2772 994.436
239 568.623 741.125 665.75
240 27.9659 380.797 471.502
241 553.304 445.557 417.849
242 401.613 842.09 916.006
243 883.698 58.7356 905.215
244 314.677 704.995 808.906
245 14.5663 485.656 222.549
246 726.172 895.111 729.353
247 899.322 786.555 531.92
248 701.211 101.782 766.269
249 511.821 79.2831 378.272
250 678.767 430.628 434.092
251 279.951 805.315 264.715
252 968.305 972.075 868.535
253 119.094 415.335 854.395
254 331.47 274.353 933.673
255 332.552 304.197 617.206
256 655.822 903.851 521.016
257 271.669 432.939 328.203
258 139.079 229.086 205.966
259 403.161 421.192 326.61
260 155.489 675.432 280.635
261 710.99 962.82 780.75
262 524.582 279.672 20.7202
263 385.131 24.469 606.343
264 141.289 155.806 567.219
265 911.172 210.884 246.264
266 502.17 315.432 420.172
267 545.328 770.903 660.686
268 102.546 100.873 869.696
269 60.8233 773.383 927.221
270 44.013 546.235 783.949
271 627.28 869.498 728.656
272 203.003 134.376 498.902
273 312.151 68.0381 157.413
274 633.743 578.332 763.032
275 279.565 499.178 176.751
276 794.476 117.788 453.826
277 91.2116 921.734 912.322
278 678.052 68.2722 336.858
279 521.314 359.078 287.884
280 525.794 414.39 680.081
281 380.61 802.941 360.508
282 403.761 978.782 533.95
283 603.643 108.511 561.733
284 83.0983 631.264 938.84
285 276.139 441.457 436.828
286 854.97 172.911 906.441
287 641.752 78.3336 338.781
288 985.835 590.971 331.409
289 709.039 69.0873 438.728
290 778.56 379.11 63.8833
291 625.761 18.4013 116.038
292 89.4383 335.32 541.531
293 206.022 507.871 676.162
294 639.528 814.492 219.11
295 754.708 969.455 301.096
296 422.146 288.559 476.556
297 987.042 354.42 859.383
298 548.636 43.1601 610.606
299 800.124 59.2924 64.3888
300 407.417 370.293 642.003
301 768.105 713.172 705.896
302 676.722 89.846 85.482
303 10.1118 264.207 699.293
304 882.233 803.817 249.256
305 65.164 169.435 459.263
306 283.376 312.47 570.016
307 770.962 862.66 671.326
308 951.78 835.732 747.404
309 135.291 529.31 134.834
310 162.879 651.645 214.08
311 17.1631 843.452 723.07
312 727.023 806.43 552.915
313 788.339 701.756 152.651
314 201.035 200.243 662.729
315 572.46 87.6101 783.101
316 130.619 630.279 358.397
317 274.597 916.615 311.823
318 578.029 214.406 796.083
319 981.889 373.594 972.758
320 226.748 93.5688 75.6588
321 41.2852 766.248 791.682
322 688.127 192.539 661.62
323 725.711 112.897 635.097
324 435.403 984.725 911.282
325 425.923 214.49 581.754
326 160.948 320.088 528.25
327 889.779 661.595 138.707
328 268.738 673.431 893.509
329 942.83 410.056 441.076
330 311.974 799.303 606.369
331 255.984 299.134 113.441
332 550.217 797.169 702.994
333 445.449 109.443 821.076
334 921.324 723.03 318.728
335 851.819 269.865 327.604
336 769.534 793.646 352.304
337 232.367 435.85 139.514
338 702.921 221.74 522.812
339 196.649 518.077 110.188
340 940.028 887.926 374.71
341 525.91 877.321 692.145
342 184.199 83.6705 289.144
343 446.44 358.235 543.917
344 746.018 21.0582 875.963
345 880.654 980.347 896.469
346 72.0895 436.559 102.101
347 104.597 294.858 168.376
348 55.0277 801.754 479.114
349 140.586 481.226 496.327
350 34.8128 190.862 268.686
351 762.097 658.912 624.315
352 519.083 969.863 72.8658
353 96.3218 82.5321 898.544
354 695.084 277.963 752.286
355 420.425 446.517 700.759
356 422.806 878.429 672.661
357 302.587 19.323 708.928
358 537.613 415.334 118.265
359 822.768 937.133 246.56
360 131.464 199.635 442.723
361 235.379 357.871 932.049
362 34.9467 158.54 845.949
363 430.881 635.93 613.56
364 948.335 935.291 653.48
365 73.377 445.991 23.9967
366 301.608 719.84 76.6249
367 19.7862 957.358 826.004
368 276.891 528.256 981.681
369 462.487 794.146 323.736
370 773.187 409.021 699.885
371 70.4003 774.023 781.599
372 624.361 910.697 448.463
373 681.814 978.216 45.7294
374 318.427 247.812 46.3097
375 214.652 533.942 464.627
376 182.231 343.886 531.402
377 978.546 601.42 52.8409
378 374.773 561.39 441.694
379 151.958 522.222 315.628
380 644.331 234.769 266.449
381 469.124 116.173 693.294
382 614.91 574.159 333.055
383 203.305 462.434 128.351
384 285.959 283.771 986.655
385 813.806 13.6851 946.522
386 281.357 138.249 581.781
387 768.38 303.871 540.248
388 85.0205 715.57 5.07945
389 41.5842 245.097 184.937
390 749.474 526.176 727.232
391 732.689 539.439 620.421
392 965.036 529.808 68.5841
393 783.133 959.963 593.593
394 530.704 912.009 880.342
395 637.949 656.826 178.625
396 299.486 625.922 405.169
397 87.4482 744.948 67.6282
398 514.979 25.7096 586.591
399 759.32 21.9225 192.885
400 864.824 874.975 707.742
401 427.895 289.279 880.144
402 518.736 802.354 48.1345
403 61.7764 953.587 837.624
404 766.023 678.43 744.301
405 646.14 437.211 420.885
406 234.959 120.449 261.669
407 433.912 227.035 357.85
408 584.649 736.045 241.402
409 391.97 175.242 739.24
410 455.659 447.012 548.947
411 616.51 141.845 409.662
412 932.364 325.687 70.0725
413 344.608 76.6351 829.925
414 696.637 244.312 342.502
415 331.267 198.039 532.218
416 72.6784 872.79 717.426
417 56.9537 564.347 473.341
418 861.984 329.873 410.9
419 282.137 120.098 871.557
420 568.488 506.471 478.757
421 329.132 633.825 139.149
422 851.297 581.963 856.156
423 341.777 699.015 605.932
424 644.237 385.147 931.089
425 522.62 568.869 50.838
426 905.308 97.0409 885.657
427 996.855 205.503 450.524
428 113.53 855.059 580.098
429 947.44 568.339 962.484
430 738.929 937.572 256.565
431 870.476 652.955 536.372
432 516.904 212.885 859.091
433 82.0545 796.036 122.895
434 910.149 109.906 867.869
435 266.406 559.967 346.917
436 870.529 834.938 692.253
437 394.262 225.059 291.406
438 932.642 75.0184 688.748
439 723.938 392.478 258.048
440 195.743 850.27 479.448
441 326.95 765.293 480.762
442 9.53675 200.307 249.903
443 197.652 865.464 952.984
444 13.012 895.195 685.069
445 863.629 580.165 129.414
446 101.966 525.285 127.267
447 116.604 100.463 818.575
448 242.872 626.084 201.068
449 29.4046 943.785 973.076
450 600.619 914.392 768.377
451 804.71 951.147 952.308
452 612.533 906.775 25.7243
453 652.645 730.993 643.983
454 852.548 40.2051 801.812
455 284.985 151.794 418.252
456 944.351 919.356 827.993
457 809.609 578.177 135.436
458 663.608 152.975 486.431
459 837.447 644.515 868.891
460 912.952 511.426 667.402
461 309.752 79.9009 586.616
462 255.644 262.229 875.045
463 716.061 353.929 621.575
464 441.093 103.366 345.206
465 45.2196 895.883 341.771
466 839.429 983.541 554.918
467 583.521 411.458 965.907
468 796.1 185.443 319.414
469 402.048 455.894 984.264
470 94.8564 420.424 334.992
471 756.485 35.0257 621.204
472 710.49 853.141 370.325
473 157.597 102.718 388.622
474 193.429 252.117 202.959
475 159.695 109.466 496.557
476 890.601 387.456 124.504
477 683.986 377.864 769.664
478 718.646 540.364 109.632
479 400.616 60.2956 700.929
480 895.862 634.349 899.813
481 600.728 882.606 522.411
482 940 978.101 621.096
483 55.8821 734.365 970.876
484 729.566 858.136 656.115
485 993.676 552.7 908.736
486 467.076 31.6038 663.973
487 818.205 746.983 284.943
488 845.404 45.3994 983.367
489 109.393 963.73 886.151
490 312.465 439.662 959.501
491 713.105 674.441 648.4
492 811.113 240.934 691.496
493 83.2931 424.526 140.422
494 550.441 85.5451 944.618
495 771.476 546.86 428.8
496 786.14 611.82 880.253
497 413.461 326.482 653.078
498 95.0089 162.759 752.279
499 91.4306 35.5277 760.238
500 455.346 331.192 287.704
501 833.243 389.277 560.225
502 743.109 71.3812 117.509
503 753.392 845.102 563.15
504 782.535 32.419 249.153
505 91.4131 94.2828 296.54
506 613.91 958.793 405.301
507 97.4436 499.61 931.91
508 798.243 984.378 386.677
509 527.542 800.633 759.771
510 950.581 396.513 267.503
511 158.326 603.498 257.209
512 459.715 558.386 332.002
513 370.354 395.564 659.414
514 287.898 537.815 826.274
515 119.929 136.57 143.153
516 439.76 551.136 965.131
517 107.635 385.299 216.62
518 784.839 119.359 819.911
519 944.313 792.557 633.085
520 603.661 210.945 160.35
521 299.624 430.923 184.399
522 304.294 712.618 965.94
523 562.326 996.298 718.373
524 24.6758 105.904 117.987
525 747.461 824.032 731.185
526 456.196 471.076 217.035
527 169.838 473.079 270.385
528 456.699 224.203 421.47
529 492.199 464.526 392.108
530 447.527 96.9703 597.674
531 975.306 920.242 814.028
532 668.74 508.882 88.3038
533 928.747 49.8575 208.378
534 380.085 960.896 509.752
535 392.948 746.445 632.375
536 295.324 601.671 380.275
537 897.309 25.1184 712.287
538 685.968 419.484 23.8491
539 698.461 845.59 958.657
540 498.29 431.038 584.452
541 290.564 643.367 165.791
542 735.02 995.756 663.946
543 860.829 441.65 779.043
544 685.271 244.523 855.765
545 767.496 984.929 15.0484
546 966.453 421.571 239.342
547 637.97 992.874 375.344
548 773.844 410.612 268.258
549 611.102 247.278 262.25
550 290.959 130.021 929.206
551 778.32 790.305 772.8
552 691.729 428.207 854.519
553 556.035 729.83 245.666
554 95.8991 62.4168 357.365
555 856.822 425.864 275.789
556 866.458 983.918 982.909
557 367.563 72.2989 784.252
558 761.264 262.35 796.137
559 382.118 275.664 75.8083
560 643.937 453.047 517.225
561 661.626 315.91 791.719
562 476.074 129.12 419.592
563 53.9196 656.548 896.991
564 912.782 613.804 227.852
565 656.058 425.819 974.62
566 234.027 640.537 255.77
567 146.781 817.493 42.4746
568 270.399 895.531 797.448
569 127.983 871.096 118.838
570 976.597 83.7356 269.896
571 72.5211 351.065 477.019
572 604.666 255.704 706.301
573 264.126 745.713 144.07
574 548.701 392.541 949.939
575 541.857 475.185 742.678
576 285.981 825.631 844.796
577 983.246 767.75 306.926
578 529.154 747.785 36.4251
579 522.186 198.459 367.98
